___November_2012_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
   i   j     lon     lat    array(i,j)
  83  64  -15.00   37.00        0.3861
  84  64  -13.00   37.00        0.5341
  85  64  -11.00   37.00        0.7315
  86  64   -9.00   37.00        0.7288
  87  64   -7.00   37.00        0.7260
  88  64   -5.00   37.00        0.9607
  89  64   -3.00   37.00        0.9936
  90  64   -1.00   37.00        1.0266
  91  64    1.00   37.00        1.8845
  92  64    3.00   37.00        1.9879
  93  64    5.00   37.00        2.0914
  94  64    7.00   37.00        2.2893
  95  64    9.00   37.00        2.5890
  96  64   11.00   37.00        2.8887
  97  64   13.00   37.00        1.7988
  98  64   15.00   37.00        1.8984
  99  64   17.00   37.00        1.9980
 100  64   19.00   37.00        1.8624
 101  64   21.00   37.00        1.8343
 102  64   23.00   37.00        1.8062
 103  64   25.00   37.00        1.5972
 104  64   27.00   37.00        1.7181
 105  64   29.00   37.00        1.8390
 106  64   31.00   37.00        1.9465
 107  64   33.00   37.00        1.5565
 108  64   35.00   37.00        1.1665
 109  64   37.00   37.00        1.7899
 110  64   39.00   37.00        2.2107
 111  64   41.00   37.00        2.6315
 112  64   43.00   37.00        2.6028
 113  64   45.00   37.00        2.7768
 114  64   47.00   37.00        3.6338
 115  64   49.00   37.00     9999.0000
 116  64   51.00   37.00        3.2511
 117  64   53.00   37.00        3.2511
 118  64   55.00   37.00        3.2304
 119  64   57.00   37.00        2.4564
 120  64   59.00   37.00        1.6825
 121  64   61.00   37.00        1.1181
 122  64   63.00   37.00        1.0091
 123  64   65.00   37.00        0.9001
 124  64   67.00   37.00        1.1665
 125  64   69.00   37.00        1.1449
 126  64   71.00   37.00        1.0386
 127  64   73.00   37.00        0.9355
 128  64   75.00   37.00        0.9576
 129  64   77.00   37.00        0.9796
 130  64   79.00   37.00        0.0899
 131  64   81.00   37.00        0.1351
 132  64   83.00   37.00        0.1917
 133  64   85.00   37.00       -1.3278
 134  64   87.00   37.00       -1.3608
 135  64   89.00   37.00       -1.3939
 136  64   91.00   37.00     9999.0000
 137  64   93.00   37.00        0.0826
 138  64   95.00   37.00        0.0826
 139  64   97.00   37.00       -0.6197
 140  64   99.00   37.00       -1.4663
 141  64  101.00   37.00       -1.6383
 142  64  103.00   37.00       -1.7110
 143  64  105.00   37.00       -1.0553
 144  64  107.00   37.00       -0.3996
 145  64  109.00   37.00       -1.7585
 146  64  111.00   37.00       -0.8470
 147  64  113.00   37.00        0.0645
 148  64  115.00   37.00       -0.3718
 149  64  117.00   37.00       -0.3968
 150  64  119.00   37.00       -0.4219
 151  64  121.00   37.00       -0.6296
 152  64  123.00   37.00       -0.8015
 153  64  125.00   37.00       -0.9734
 154  64  127.00   37.00       -0.7568
 155  64  129.00   37.00       -0.8359
 156  64  131.00   37.00       -0.9150
 157  64  133.00   37.00       -0.2752
 158  64  135.00   37.00       -0.3669
 159  64  137.00   37.00       -0.4586
 160  64  139.00   37.00       -0.1418
 161  64  141.00   37.00       -0.3286
 162  64  143.00   37.00       -0.5155
 163  64  145.00   37.00       -0.8138
 164  64  147.00   37.00       -0.7309
 165  64  149.00   37.00       -0.6480
 166  64  151.00   37.00       -0.5426
 167  64  153.00   37.00       -0.2327
 168  64  155.00   37.00        0.0771
 169  64  157.00   37.00        0.5179
 170  64  159.00   37.00        0.5717
 171  64  161.00   37.00        0.6254
 172  64  163.00   37.00        0.5851
 173  64  165.00   37.00        0.5195
 174  64  167.00   37.00        0.4540
 175  64  169.00   37.00        0.4661
 176  64  171.00   37.00        0.4634
 177  64  173.00   37.00        0.4607
 178  64  175.00   37.00        0.3330
 179  64  177.00   37.00        0.2680
 180  64  179.00   37.00        0.2031
   1  65 -179.00   39.00        0.1044
   2  65 -177.00   39.00        0.0125
   3  65 -175.00   39.00       -0.0795
   4  65 -173.00   39.00       -0.2467
   5  65 -171.00   39.00       -0.2902
   6  65 -169.00   39.00       -0.3338
   7  65 -167.00   39.00       -0.2776
   8  65 -165.00   39.00       -0.1846
   9  65 -163.00   39.00       -0.0916
  10  65 -161.00   39.00        0.1347
  11  65 -159.00   39.00        0.2532
  12  65 -157.00   39.00        0.3718
  13  65 -155.00   39.00        0.4911
  14  65 -153.00   39.00        0.5559
  15  65 -151.00   39.00        0.6207
  16  65 -149.00   39.00        0.6295
  17  65 -147.00   39.00        0.5943
  18  65 -145.00   39.00        0.5592
  19  65 -143.00   39.00        0.6303
  20  65 -141.00   39.00        0.6345
  21  65 -139.00   39.00        0.6387
  22  65 -137.00   39.00        0.4322
  23  65 -135.00   39.00        0.3120
  24  65 -133.00   39.00        0.1919
  25  65 -131.00   39.00        0.0862
  26  65 -129.00   39.00        0.0627
  27  65 -127.00   39.00        0.0392
  28  65 -125.00   39.00       -0.0607
  29  65 -123.00   39.00        0.6603
  30  65 -121.00   39.00        1.3812
  31  65 -119.00   39.00        1.4783
  32  65 -117.00   39.00        1.7865
  33  65 -115.00   39.00        2.0948
  34  65 -113.00   39.00        2.5907
  35  65 -111.00   39.00        2.4911
  36  65 -109.00   39.00        2.3914
  37  65 -107.00   39.00        2.4069
  38  65 -105.00   39.00        2.6314
  39  65 -103.00   39.00        2.8559
  40  65 -101.00   39.00        2.8828
  41  65  -99.00   39.00        2.6490
  42  65  -97.00   39.00        2.4151
  43  65  -95.00   39.00        1.5719
  44  65  -93.00   39.00        1.0271
  45  65  -91.00   39.00        0.4823
  46  65  -89.00   39.00       -0.6101
  47  65  -87.00   39.00       -0.7870
  48  65  -85.00   39.00       -0.9638
  49  65  -83.00   39.00       -1.0931
  50  65  -81.00   39.00       -1.2192
  51  65  -79.00   39.00       -1.3454
  52  65  -77.00   39.00       -1.4361
  53  65  -75.00   39.00       -1.0351
  54  65  -73.00   39.00       -0.6342
  55  65  -71.00   39.00        0.3243
  56  65  -69.00   39.00        0.7628
  57  65  -67.00   39.00        1.2013
  58  65  -65.00   39.00        1.3995
  59  65  -63.00   39.00        1.0769
  60  65  -61.00   39.00        0.7543
  61  65  -59.00   39.00        0.4712
  62  65  -57.00   39.00        0.6305
  63  65  -55.00   39.00        0.7899
  64  65  -53.00   39.00        0.8871
  65  65  -51.00   39.00        0.7399
  66  65  -49.00   39.00        0.5926
  67  65  -47.00   39.00        0.3505
  68  65  -45.00   39.00        0.3851
  69  65  -43.00   39.00        0.4196
  70  65  -41.00   39.00        0.4559
  71  65  -39.00   39.00        0.3452
  72  65  -37.00   39.00        0.2344
  73  65  -35.00   39.00        0.0545
  74  65  -33.00   39.00        0.0281
  75  65  -31.00   39.00        0.0017
  76  65  -29.00   39.00       -0.0633
  77  65  -27.00   39.00       -0.0756
  78  65  -25.00   39.00       -0.0879
  79  65  -23.00   39.00       -0.0217
  80  65  -21.00   39.00       -0.0075
  81  65  -19.00   39.00        0.0068
  82  65  -17.00   39.00        0.1117
  83  65  -15.00   39.00        0.2373
  84  65  -13.00   39.00        0.3629
  85  65  -11.00   39.00        0.5573
  86  65   -9.00   39.00        0.1281
  87  65   -7.00   39.00       -0.3011
  88  65   -5.00   39.00        0.1215
  89  65   -3.00   39.00        0.1230
  90  65   -1.00   39.00        0.1244
  91  65    1.00   39.00        1.0523
  92  65    3.00   39.00        1.1297
  93  65    5.00   39.00        1.2071
  94  65    7.00   39.00        1.3623
  95  65    9.00   39.00        1.9961
  96  65   11.00   39.00        2.6298
  97  65   13.00   39.00        2.6236
  98  65   15.00   39.00        2.6491
  99  65   17.00   39.00        2.6745
 100  65   19.00   39.00        1.8300
 101  65   21.00   39.00        1.7577
 102  65   23.00   39.00        1.6854
 103  65   25.00   39.00        1.7147
 104  65   27.00   39.00        1.7222
 105  65   29.00   39.00        1.7298
 106  65   31.00   39.00        1.4312
 107  65   33.00   39.00        1.2092
 108  65   35.00   39.00        0.9872
 109  65   37.00   39.00        1.6987
 110  65   39.00   39.00        2.0632
 111  65   41.00   39.00        2.4278
 112  65   43.00   39.00        2.6800
 113  65   45.00   39.00        3.1490
 114  65   47.00   39.00        3.6179
 115  65   49.00   39.00     9999.0000
 116  65   51.00   39.00        2.5267
 117  65   53.00   39.00        2.5267
 118  65   55.00   39.00        2.2712
 119  65   57.00   39.00        2.0319
 120  65   59.00   39.00        1.7652
 121  65   61.00   39.00        0.9836
 122  65   63.00   39.00        1.0839
 123  65   65.00   39.00        1.1740
 124  65   67.00   39.00        0.7317
 125  65   69.00   39.00        0.8563
 126  65   71.00   39.00        0.9809
 127  65   73.00   39.00        0.9443
 128  65   75.00   39.00        0.9589
 129  65   77.00   39.00        0.9735
 130  65   79.00   39.00        0.0772
 131  65   81.00   39.00       -0.1486
 132  65   83.00   39.00       -2.1204
 133  65   85.00   39.00       -1.3624
 134  65   87.00   39.00       -1.3880
 135  65   89.00   39.00       -1.4136
 136  65   91.00   39.00     9999.0000
 137  65   93.00   39.00        0.0600
 138  65   95.00   39.00        0.0600
 139  65   97.00   39.00       -0.6745
 140  65   99.00   39.00       -0.7403
 141  65  101.00   39.00       -0.8062
 142  65  103.00   39.00       -1.0784
 143  65  105.00   39.00       -0.7879
 144  65  107.00   39.00       -0.4973
 145  65  109.00   39.00       -1.6914
 146  65  111.00   39.00       -0.9356
 147  65  113.00   39.00       -0.0934
 148  65  115.00   39.00       -0.1017
 149  65  117.00   39.00       -0.1069
 150  65  119.00   39.00       -0.1121
 151  65  121.00   39.00       -0.3508
 152  65  123.00   39.00       -0.6823
 153  65  125.00   39.00       -1.0138
 154  65  127.00   39.00       -0.6701
 155  65  129.00   39.00       -0.8844
 156  65  131.00   39.00       -1.0987
 157  65  133.00   39.00       -0.7196
 158  65  135.00   39.00       -0.5782
 159  65  137.00   39.00       -0.4368
 160  65  139.00   39.00        0.2808
 161  65  141.00   39.00        0.5387
 162  65  143.00   39.00        0.7967
 163  65  145.00   39.00       -0.7618
 164  65  147.00   39.00       -0.6891
 165  65  149.00   39.00       -0.6163
 166  65  151.00   39.00       -0.4927
 167  65  153.00   39.00       -0.1765
 168  65  155.00   39.00        0.1398
 169  65  157.00   39.00        0.5652
 170  65  159.00   39.00        0.6291
 171  65  161.00   39.00        0.6930
 172  65  163.00   39.00        0.6920
 173  65  165.00   39.00        0.6788
 174  65  167.00   39.00        0.6655
 175  65  169.00   39.00        0.6047
 176  65  171.00   39.00        0.5771
 177  65  173.00   39.00        0.5496
 178  65  175.00   39.00        0.5332
 179  65  177.00   39.00        0.4203
 180  65  179.00   39.00        0.3075
   1  66 -179.00   41.00        0.3284
   2  66 -177.00   41.00        0.2568
   3  66 -175.00   41.00        0.1851
   4  66 -173.00   41.00        0.0003
   5  66 -171.00   41.00       -0.0685
   6  66 -169.00   41.00       -0.1372
   7  66 -167.00   41.00       -0.1773
   8  66 -165.00   41.00       -0.1388
   9  66 -163.00   41.00       -0.1004
  10  66 -161.00   41.00        0.0948
  11  66 -159.00   41.00        0.2075
  12  66 -157.00   41.00        0.3203
  13  66 -155.00   41.00        0.4126
  14  66 -153.00   41.00        0.4384
  15  66 -151.00   41.00        0.4641
  16  66 -149.00   41.00        0.4130
  17  66 -147.00   41.00        0.3671
  18  66 -145.00   41.00        0.3213
  19  66 -143.00   41.00        0.4087
  20  66 -141.00   41.00        0.3962
  21  66 -139.00   41.00        0.3838
  22  66 -137.00   41.00        0.1550
  23  66 -135.00   41.00        0.0550
  24  66 -133.00   41.00       -0.0450
  25  66 -131.00   41.00       -0.0957
  26  66 -129.00   41.00       -0.0648
  27  66 -127.00   41.00       -0.0340
  28  66 -125.00   41.00        1.5670
  29  66 -123.00   41.00        1.5678
  30  66 -121.00   41.00        1.5685
  31  66 -119.00   41.00        1.8562
  32  66 -117.00   41.00        1.9766
  33  66 -115.00   41.00        2.0969
  34  66 -113.00   41.00        2.8259
  35  66 -111.00   41.00        3.1699
  36  66 -109.00   41.00        3.5139
  37  66 -107.00   41.00        3.3965
  38  66 -105.00   41.00        3.2376
  39  66 -103.00   41.00        3.0788
  40  66 -101.00   41.00        2.4294
  41  66  -99.00   41.00        2.3130
  42  66  -97.00   41.00        2.1967
  43  66  -95.00   41.00        1.9587
  44  66  -93.00   41.00        1.4000
  45  66  -91.00   41.00        0.8414
  46  66  -89.00   41.00        0.0701
  47  66  -87.00   41.00       -0.2237
  48  66  -85.00   41.00       -0.5174
  49  66  -83.00   41.00       -0.7459
  50  66  -81.00   41.00       -0.8734
  51  66  -79.00   41.00       -1.0008
  52  66  -77.00   41.00       -1.2048
  53  66  -75.00   41.00       -1.2340
  54  66  -73.00   41.00       -1.2632
  55  66  -71.00   41.00       -1.0379
  56  66  -69.00   41.00        0.4723
  57  66  -67.00   41.00        1.9825
  58  66  -65.00   41.00        2.4527
  59  66  -63.00   41.00        1.9958
  60  66  -61.00   41.00        1.5389
  61  66  -59.00   41.00        0.9984
  62  66  -57.00   41.00        1.2598
  63  66  -55.00   41.00        1.5211
  64  66  -53.00   41.00        1.5615
  65  66  -51.00   41.00        1.1756
  66  66  -49.00   41.00        0.7897
  67  66  -47.00   41.00        0.2851
  68  66  -45.00   41.00        0.3241
  69  66  -43.00   41.00        0.3632
  70  66  -41.00   41.00        0.4873
  71  66  -39.00   41.00        0.3985
  72  66  -37.00   41.00        0.3096
  73  66  -35.00   41.00        0.1883
  74  66  -33.00   41.00        0.1804
  75  66  -31.00   41.00        0.1724
  76  66  -29.00   41.00        0.0851
  77  66  -27.00   41.00        0.0396
  78  66  -25.00   41.00       -0.0059
  79  66  -23.00   41.00        0.0658
  80  66  -21.00   41.00        0.0680
  81  66  -19.00   41.00        0.0702
  82  66  -17.00   41.00        0.0691
  83  66  -15.00   41.00        0.1420
  84  66  -13.00   41.00        0.2150
  85  66  -11.00   41.00        0.3769
  86  66   -9.00   41.00        0.4369
  87  66   -7.00   41.00        0.4968
  88  66   -5.00   41.00        0.0398
  89  66   -3.00   41.00        0.0347
  90  66   -1.00   41.00        0.0296
  91  66    1.00   41.00        0.6167
  92  66    3.00   41.00        0.7820
  93  66    5.00   41.00        0.9473
  94  66    7.00   41.00        1.7041
  95  66    9.00   41.00        1.8005
  96  66   11.00   41.00        1.8968
  97  66   13.00   41.00        2.2455
  98  66   15.00   41.00        2.3812
  99  66   17.00   41.00        2.5169
 100  66   19.00   41.00        1.9846
 101  66   21.00   41.00        1.8656
 102  66   23.00   41.00        1.7466
 103  66   25.00   41.00        1.8477
 104  66   27.00   41.00        1.8044
 105  66   29.00   41.00        1.7612
 106  66   31.00   41.00        1.7252
 107  66   33.00   41.00        1.5700
 108  66   35.00   41.00        1.4147
 109  66   37.00   41.00        1.4873
 110  66   39.00   41.00        1.7706
 111  66   41.00   41.00        2.0539
 112  66   43.00   41.00        2.7032
 113  66   45.00   41.00        3.0911
 114  66   47.00   41.00        3.4791
 115  66   49.00   41.00     9999.0000
 116  66   51.00   41.00        2.0724
 117  66   53.00   41.00        2.0724
 118  66   55.00   41.00        1.9093
 119  66   57.00   41.00        1.9093
 120  66   59.00   41.00     9999.0000
 121  66   61.00   41.00     9999.0000
 122  66   63.00   41.00        0.7992
 123  66   65.00   41.00        0.7992
 124  66   67.00   41.00        0.2129
 125  66   69.00   41.00        0.3453
 126  66   71.00   41.00        0.4776
 127  66   73.00   41.00        1.0207
 128  66   75.00   41.00        0.9707
 129  66   77.00   41.00        0.9207
 130  66   79.00   41.00     9999.0000
 131  66   81.00   41.00       -2.1204
 132  66   83.00   41.00       -2.1204
 133  66   85.00   41.00       -1.6650
 134  66   87.00   41.00       -1.6251
 135  66   89.00   41.00       -1.5852
 136  66   91.00   41.00     9999.0000
 137  66   93.00   41.00       -0.1366
 138  66   95.00   41.00       -0.1366
 139  66   97.00   41.00       -1.1530
 140  66   99.00   41.00       -0.9390
 141  66  101.00   41.00       -0.7251
 142  66  103.00   41.00       -0.9814
 143  66  105.00   41.00       -1.0199
 144  66  107.00   41.00       -1.0585
 145  66  109.00   41.00       -1.0449
 146  66  111.00   41.00       -1.0449
 147  66  113.00   41.00     9999.0000
 148  66  115.00   41.00       -0.1263
 149  66  117.00   41.00       -0.1268
 150  66  119.00   41.00       -0.1274
 151  66  121.00   41.00        0.1725
 152  66  123.00   41.00        0.1954
 153  66  125.00   41.00        0.2182
 154  66  127.00   41.00        0.1552
 155  66  129.00   41.00       -0.3711
 156  66  131.00   41.00       -0.8973
 157  66  133.00   41.00       -0.4103
 158  66  135.00   41.00       -0.2612
 159  66  137.00   41.00       -0.1120
 160  66  139.00   41.00        0.3587
 161  66  141.00   41.00        0.4316
 162  66  143.00   41.00        0.5046
 163  66  145.00   41.00       -0.4810
 164  66  147.00   41.00       -0.4010
 165  66  149.00   41.00       -0.3211
 166  66  151.00   41.00       -0.1943
 167  66  153.00   41.00       -0.0234
 168  66  155.00   41.00        0.1474
 169  66  157.00   41.00        0.3302
 170  66  159.00   41.00        0.4458
 171  66  161.00   41.00        0.5613
 172  66  163.00   41.00        0.7343
 173  66  165.00   41.00        0.7923
 174  66  167.00   41.00        0.8503
 175  66  169.00   41.00        0.7904
 176  66  171.00   41.00        0.7797
 177  66  173.00   41.00        0.7690
 178  66  175.00   41.00        0.8103
 179  66  177.00   41.00        0.6716
 180  66  179.00   41.00        0.5330
   1  67 -179.00   43.00        0.6179
   2  67 -177.00   43.00        0.5515
   3  67 -175.00   43.00        0.4851
   4  67 -173.00   43.00        0.3464
   5  67 -171.00   43.00        0.2607
   6  67 -169.00   43.00        0.1750
   7  67 -167.00   43.00        0.0381
   8  67 -165.00   43.00        0.0129
   9  67 -163.00   43.00       -0.0123
  10  67 -161.00   43.00        0.0678
  11  67 -159.00   43.00        0.1273
  12  67 -157.00   43.00        0.1869
  13  67 -155.00   43.00        0.2375
  14  67 -153.00   43.00        0.2261
  15  67 -151.00   43.00        0.2147
  16  67 -149.00   43.00        0.1399
  17  67 -147.00   43.00        0.0917
  18  67 -145.00   43.00        0.0435
  19  67 -143.00   43.00        0.0746
  20  67 -141.00   43.00        0.0277
  21  67 -139.00   43.00       -0.0192
  22  67 -137.00   43.00       -0.1882
  23  67 -135.00   43.00       -0.2495
  24  67 -133.00   43.00       -0.3108
  25  67 -131.00   43.00       -0.2907
  26  67 -129.00   43.00       -0.2189
  27  67 -127.00   43.00       -0.1471
  28  67 -125.00   43.00        1.6815
  29  67 -123.00   43.00        1.6275
  30  67 -121.00   43.00        1.5736
  31  67 -119.00   43.00        2.0074
  32  67 -117.00   43.00        2.2044
  33  67 -115.00   43.00        2.4014
  34  67 -113.00   43.00        2.9205
  35  67 -111.00   43.00        2.9099
  36  67 -109.00   43.00        2.8994
  37  67 -107.00   43.00        3.2452
  38  67 -105.00   43.00        3.1152
  39  67 -103.00   43.00        2.9851
  40  67 -101.00   43.00        1.5250
  41  67  -99.00   43.00        1.6076
  42  67  -97.00   43.00        1.6903
  43  67  -95.00   43.00        1.8889
  44  67  -93.00   43.00        1.6904
  45  67  -91.00   43.00        1.4920
  46  67  -89.00   43.00        0.6886
  47  67  -87.00   43.00        0.4229
  48  67  -85.00   43.00        0.1572
  49  67  -83.00   43.00       -0.3605
  50  67  -81.00   43.00       -0.6538
  51  67  -79.00   43.00       -0.9471
  52  67  -77.00   43.00       -0.7776
  53  67  -75.00   43.00       -0.6332
  54  67  -73.00   43.00       -0.4887
  55  67  -71.00   43.00       -0.6244
  56  67  -69.00   43.00        0.7289
  57  67  -67.00   43.00        2.0822
  58  67  -65.00   43.00       -0.6406
  59  67  -63.00   43.00        0.7653
  60  67  -61.00   43.00        2.1712
  61  67  -59.00   43.00        1.8839
  62  67  -57.00   43.00        2.1961
  63  67  -55.00   43.00        2.5084
  64  67  -53.00   43.00        2.4868
  65  67  -51.00   43.00        1.9725
  66  67  -49.00   43.00        1.4581
  67  67  -47.00   43.00        0.7570
  68  67  -45.00   43.00        0.6597
  69  67  -43.00   43.00        0.5623
  70  67  -41.00   43.00        0.5431
  71  67  -39.00   43.00        0.4578
  72  67  -37.00   43.00        0.3725
  73  67  -35.00   43.00        0.2824
  74  67  -33.00   43.00        0.2864
  75  67  -31.00   43.00        0.2904
  76  67  -29.00   43.00        0.2871
  77  67  -27.00   43.00        0.2576
  78  67  -25.00   43.00        0.2280
  79  67  -23.00   43.00        0.2508
  80  67  -21.00   43.00        0.2434
  81  67  -19.00   43.00        0.2361
  82  67  -17.00   43.00        0.1589
  83  67  -15.00   43.00        0.1666
  84  67  -13.00   43.00        0.1743
  85  67  -11.00   43.00        0.2768
  86  67   -9.00   43.00        0.1182
  87  67   -7.00   43.00       -0.0404
  88  67   -5.00   43.00        0.0766
  89  67   -3.00   43.00        0.3626
  90  67   -1.00   43.00        0.6486
  91  67    1.00   43.00        1.3682
  92  67    3.00   43.00        1.3365
  93  67    5.00   43.00        1.3048
  94  67    7.00   43.00        1.5488
  95  67    9.00   43.00        1.6050
  96  67   11.00   43.00        1.6611
  97  67   13.00   43.00        2.0089
  98  67   15.00   43.00        2.5577
  99  67   17.00   43.00        3.1065
 100  67   19.00   43.00        3.2589
 101  67   21.00   43.00        2.8133
 102  67   23.00   43.00        2.3678
 103  67   25.00   43.00        1.9974
 104  67   27.00   43.00        2.0090
 105  67   29.00   43.00        2.0205
 106  67   31.00   43.00        1.9511
 107  67   33.00   43.00        1.7290
 108  67   35.00   43.00        1.5069
 109  67   37.00   43.00        1.3454
 110  67   39.00   43.00        1.3582
 111  67   41.00   43.00        1.3709
 112  67   43.00   43.00        2.7032
 113  67   45.00   43.00        3.2437
 114  67   47.00   43.00        3.2621
 115  67   49.00   43.00        3.2191
 116  67   51.00   43.00        3.1800
 117  67   53.00   43.00        2.0724
 118  67   55.00   43.00        0.2949
 119  67   57.00   43.00        0.3842
 120  67   59.00   43.00        0.4767
 121  67   61.00   43.00        0.4767
 122  67   63.00   43.00        0.5887
 123  67   65.00   43.00        0.6969
 124  67   67.00   43.00        0.6190
 125  67   69.00   43.00        0.5769
 126  67   71.00   43.00        0.5347
 127  67   73.00   43.00        1.0207
 128  67   75.00   43.00        0.7082
 129  67   77.00   43.00        0.6975
 130  67   79.00   43.00        0.1751
 131  67   81.00   43.00       -0.3637
 132  67   83.00   43.00       -0.8842
 133  67   85.00   43.00       -1.2278
 134  67   87.00   43.00       -0.9118
 135  67   89.00   43.00       -0.5959
 136  67   91.00   43.00       -0.6234
 137  67   93.00   43.00       -0.5455
 138  67   95.00   43.00       -0.4702
 139  67   97.00   43.00       -1.4114
 140  67   99.00   43.00       -1.3888
 141  67  101.00   43.00       -0.7251
 142  67  103.00   43.00       -0.7601
 143  67  105.00   43.00       -0.6774
 144  67  107.00   43.00       -0.5947
 145  67  109.00   43.00       -0.2495
 146  67  111.00   43.00       -0.9996
 147  67  113.00   43.00       -1.7762
 148  67  115.00   43.00       -2.0300
 149  67  117.00   43.00       -1.9148
 150  67  119.00   43.00       -1.7997
 151  67  121.00   43.00       -0.6281
 152  67  123.00   43.00       -0.6933
 153  67  125.00   43.00       -0.7586
 154  67  127.00   43.00        0.4180
 155  67  129.00   43.00        0.6781
 156  67  131.00   43.00        0.9382
 157  67  133.00   43.00        0.4211
 158  67  135.00   43.00        0.4226
 159  67  137.00   43.00        0.4242
 160  67  139.00   43.00        0.7392
 161  67  141.00   43.00        0.9797
 162  67  143.00   43.00        1.2202
 163  67  145.00   43.00        1.5802
 164  67  147.00   43.00        1.0125
 165  67  149.00   43.00        0.4448
 166  67  151.00   43.00        0.5333
 167  67  153.00   43.00        0.4993
 168  67  155.00   43.00        0.4652
 169  67  157.00   43.00        0.3714
 170  67  159.00   43.00        0.4933
 171  67  161.00   43.00        0.6152
 172  67  163.00   43.00        0.8863
 173  67  165.00   43.00        0.9514
 174  67  167.00   43.00        1.0164
 175  67  169.00   43.00        0.9619
 176  67  171.00   43.00        0.9550
 177  67  173.00   43.00        0.9482
 178  67  175.00   43.00        0.9496
 179  67  177.00   43.00        0.8509
 180  67  179.00   43.00        0.7523
   1  68 -179.00   45.00        0.6357
   2  68 -177.00   45.00        0.6163
   3  68 -175.00   45.00        0.5081
   4  68 -173.00   45.00        0.4383
   5  68 -171.00   45.00        0.3427
   6  68 -169.00   45.00        0.2472
   7  68 -167.00   45.00        0.1754
   8  68 -165.00   45.00        0.0755
   9  68 -163.00   45.00        0.0674
  10  68 -161.00   45.00        0.0265
  11  68 -159.00   45.00        0.0433
  12  68 -157.00   45.00        0.0549
  13  68 -155.00   45.00        0.0676
  14  68 -153.00   45.00        0.0423
  15  68 -151.00   45.00        0.0171
  16  68 -149.00   45.00       -0.0213
  17  68 -147.00   45.00       -0.0842
  18  68 -145.00   45.00       -0.0983
  19  68 -143.00   45.00       -0.1443
  20  68 -141.00   45.00       -0.1583
  21  68 -139.00   45.00       -0.2490
  22  68 -137.00   45.00       -0.3234
  23  68 -135.00   45.00       -0.3804
  24  68 -133.00   45.00       -0.4373
  25  68 -131.00   45.00       -0.4031
  26  68 -129.00   45.00       -0.2989
  27  68 -127.00   45.00       -0.2775
  28  68 -125.00   45.00        1.3644
  29  68 -123.00   45.00        1.3480
  30  68 -121.00   45.00        1.7787
  31  68 -119.00   45.00        2.0564
  32  68 -117.00   45.00        2.2349
  33  68 -115.00   45.00        2.4134
  34  68 -113.00   45.00        2.5367
  35  68 -111.00   45.00        2.4501
  36  68 -109.00   45.00        2.4434
  37  68 -107.00   45.00        2.3969
  38  68 -105.00   45.00        2.3591
  39  68 -103.00   45.00        1.9084
  40  68 -101.00   45.00        1.3346
  41  68  -99.00   45.00        1.3681
  42  68  -97.00   45.00        1.4015
  43  68  -95.00   45.00        1.5014
  44  68  -93.00   45.00        1.5584
  45  68  -91.00   45.00        1.5040
  46  68  -89.00   45.00        1.0030
  47  68  -87.00   45.00        0.9255
  48  68  -85.00   45.00        0.6332
  49  68  -83.00   45.00        0.4069
  50  68  -81.00   45.00        0.1006
  51  68  -79.00   45.00       -0.9452
  52  68  -77.00   45.00       -0.7064
  53  68  -75.00   45.00       -0.6129
  54  68  -73.00   45.00       -0.5688
  55  68  -71.00   45.00       -0.3180
  56  68  -69.00   45.00        0.0768
  57  68  -67.00   45.00        0.2398
  58  68  -65.00   45.00       -0.6681
  59  68  -63.00   45.00        0.5975
  60  68  -61.00   45.00        1.8631
  61  68  -59.00   45.00        1.9538
  62  68  -57.00   45.00        2.5624
  63  68  -55.00   45.00        2.6544
  64  68  -53.00   45.00        2.6332
  65  68  -51.00   45.00        2.4812
  66  68  -49.00   45.00        1.8094
  67  68  -47.00   45.00        1.4287
  68  68  -45.00   45.00        1.1534
  69  68  -43.00   45.00        0.8781
  70  68  -41.00   45.00        0.8013
  71  68  -39.00   45.00        0.5672
  72  68  -37.00   45.00        0.5423
  73  68  -35.00   45.00        0.3605
  74  68  -33.00   45.00        0.3618
  75  68  -31.00   45.00        0.3519
  76  68  -29.00   45.00        0.3481
  77  68  -27.00   45.00        0.3616
  78  68  -25.00   45.00        0.3752
  79  68  -23.00   45.00        0.3710
  80  68  -21.00   45.00        0.3379
  81  68  -19.00   45.00        0.3356
  82  68  -17.00   45.00        0.2197
  83  68  -15.00   45.00        0.2213
  84  68  -13.00   45.00        0.2145
  85  68  -11.00   45.00        0.2411
  86  68   -9.00   45.00        0.2202
  87  68   -7.00   45.00        0.1992
  88  68   -5.00   45.00        0.2617
  89  68   -3.00   45.00        0.4152
  90  68   -1.00   45.00        0.5020
  91  68    1.00   45.00        1.3566
  92  68    3.00   45.00        1.3453
  93  68    5.00   45.00        1.4837
  94  68    7.00   45.00        1.5998
  95  68    9.00   45.00        1.7478
  96  68   11.00   45.00        1.8957
  97  68   13.00   45.00        2.1529
  98  68   15.00   45.00        2.7837
  99  68   17.00   45.00        2.9487
 100  68   19.00   45.00        2.6545
 101  68   21.00   45.00        2.5206
 102  68   23.00   45.00        2.3795
 103  68   25.00   45.00        2.2637
 104  68   27.00   45.00        2.0446
 105  68   29.00   45.00        1.8256
